Module	Probe ID
M5.13	ILMN_1653026
M5.13	ILMN_1809495
M5.13	ILMN_1803279
M5.13	ILMN_1753892
M5.13	ILMN_1785692
M5.13	ILMN_1664577
M5.13	ILMN_1734316
M5.13	ILMN_1704610
M5.13	ILMN_1814396
M5.13	ILMN_1765044
M5.13	ILMN_1790625
M5.13	ILMN_1748904
M5.13	ILMN_1655316
M5.13	ILMN_1751258
M5.13	ILMN_1778917
M5.13	ILMN_1683305
M5.13	ILMN_1724490
M5.13	ILMN_1778488
M5.13	ILMN_1669615
M5.13	ILMN_1766496
M5.13	ILMN_1694240
M5.13	ILMN_1669235
M5.13	ILMN_1750876
M5.13	ILMN_1765644
M5.13	ILMN_1794912
M5.13	ILMN_1797336
M5.13	ILMN_1796491
M5.13	ILMN_1812776
M5.13	ILMN_1738572
M5.13	ILMN_1719032
M5.13	ILMN_1808305
M5.13	ILMN_1719303
M5.13	ILMN_1658416
M5.13	ILMN_1812327
M5.13	ILMN_1709043
M5.13	ILMN_1698487
M5.13	ILMN_1745076
M5.13	ILMN_1802355
M5.13	ILMN_1719951
M5.13	ILMN_1683916
M5.13	ILMN_1778177
M5.13	ILMN_1753353
M5.13	ILMN_1736888
M5.13	ILMN_1807357
M5.13	ILMN_1778500
M5.13	ILMN_1704633
M5.13	ILMN_1793829
M5.13	ILMN_1782954
M5.13	ILMN_1804522
M5.13	ILMN_1678957
M5.13	ILMN_1805922
M5.13	ILMN_1733374
M5.13	ILMN_1780432
M5.13	ILMN_1657483
M5.13	ILMN_1746883
M5.13	ILMN_1707858
M5.13	ILMN_1812688
M5.13	ILMN_1655921
M5.13	ILMN_1658992
M5.13	ILMN_1803853
M5.13	ILMN_1777106
M5.13	ILMN_1701131
M5.13	ILMN_1773847
M5.13	ILMN_1812067
M5.13	ILMN_1656185
M5.13	ILMN_1672149
M5.13	ILMN_1810387
M5.13	ILMN_1738103
M5.13	ILMN_1672884
M5.13	ILMN_1675852
M5.13	ILMN_1761363
M5.13	ILMN_1739770
M5.13	ILMN_1789283
M5.13	ILMN_1767691
M5.13	ILMN_1806778
M5.13	ILMN_1791792
M5.13	ILMN_1682098
M5.13	ILMN_1774028
M5.13	ILMN_1737862
M5.13	ILMN_1692121
M5.13	ILMN_1763012
M5.13	ILMN_1808938
M5.13	ILMN_1725594
M5.13	ILMN_1728779
M5.13	ILMN_1799128
M5.13	ILMN_1756887
M5.13	ILMN_1699112
M5.13	ILMN_1664429
M5.13	ILMN_1772113
M5.13	ILMN_1684682
M5.13	ILMN_1763688
M5.13	ILMN_1659437
M5.13	ILMN_1697642
M5.13	ILMN_1759453
M5.13	ILMN_1709611
M5.13	ILMN_1712985
M5.13	ILMN_1776094
M5.13	ILMN_1713322
M5.13	ILMN_1770885
M5.13	ILMN_1664795
M5.13	ILMN_1764522
M5.13	ILMN_1778611
M5.13	ILMN_1671191
M5.13	ILMN_1795007
M5.13	ILMN_1763387
M5.13	ILMN_1724376
M5.13	ILMN_1680130
M5.13	ILMN_1777882
M5.13	ILMN_1711763
M5.13	ILMN_1692168
M5.13	ILMN_1659976
M5.13	ILMN_1745798
M5.13	ILMN_1700822
M5.13	ILMN_1753326
M5.13	ILMN_1783469
M5.13	ILMN_1714082
M5.13	ILMN_1720311
M5.13	ILMN_1753719
M5.13	ILMN_1691575
M5.13	ILMN_1743299
M5.13	ILMN_1761981
M5.13	ILMN_1662026
M5.13	ILMN_1711314
M5.13	ILMN_1661799
M5.13	ILMN_1791827
M5.13	ILMN_1815303
M5.13	ILMN_1690524
M5.13	ILMN_1680171
M5.13	ILMN_1766135
M5.13	ILMN_1711862
M5.13	ILMN_1694530
M5.13	ILMN_1655536
M5.13	ILMN_1766024
M5.13	ILMN_1758811
M5.13	ILMN_1655340
M5.13	ILMN_1666545
M5.13	ILMN_1712748
M5.13	ILMN_1731001
M5.13	ILMN_1685097
M5.13	ILMN_1807530
M5.13	ILMN_1740349
M5.13	ILMN_1707240
M5.13	ILMN_1722698
M5.13	ILMN_1787026
M5.13	ILMN_1803180
M5.13	ILMN_1797372
M5.13	ILMN_1760779
M5.13	ILMN_1756417
M5.13	ILMN_1776708
M5.14	ILMN_1890614
M5.14	ILMN_1873188
M5.14	ILMN_1745778
M5.14	ILMN_1701402
M5.14	ILMN_1812618
M5.14	ILMN_1773388
M5.14	ILMN_1719988
M5.14	ILMN_1767509
M5.14	ILMN_1674265
M5.14	ILMN_1864712
M5.14	ILMN_1691574
M5.14	ILMN_1665332
M5.14	ILMN_1791253
M5.14	ILMN_1809618
M5.14	ILMN_1787808
M5.14	ILMN_1886963
M5.14	ILMN_1689160
M5.14	ILMN_1763837
M5.14	ILMN_1678810
M5.14	ILMN_1653690
M5.14	ILMN_1652777
M5.14	ILMN_1692572
M5.14	ILMN_1882387
M5.14	ILMN_1789793
M5.14	ILMN_1726289
M5.14	ILMN_1667460
M5.14	ILMN_1664644
M5.14	ILMN_1745262
M5.14	ILMN_1763790
M5.14	ILMN_1693740
M5.14	ILMN_1677511
M5.14	ILMN_1671260
M5.14	ILMN_1820553
M5.14	ILMN_1688231
M5.14	ILMN_1763809
M5.14	ILMN_1715809
M5.14	ILMN_1787186
M5.14	ILMN_1723768
M5.14	ILMN_1656361
M5.14	ILMN_1712719
M5.14	ILMN_1785615
M5.14	ILMN_1792679
M5.14	ILMN_1873107
M5.14	ILMN_1702229
M5.14	ILMN_1803984
M5.14	ILMN_1697787
M5.14	ILMN_1744513
M5.14	ILMN_1704985
M5.14	ILMN_1780671
M5.14	ILMN_1803605
M5.14	ILMN_1689518
M5.14	ILMN_1679339
M5.14	ILMN_1779426
M5.14	ILMN_1917290
M5.14	ILMN_1781560
M5.14	ILMN_1691061
M5.14	ILMN_1914473
M5.14	ILMN_1710974
M5.14	ILMN_1782070
M5.14	ILMN_1803739
M5.14	ILMN_1731275
M5.14	ILMN_1799030
M5.14	ILMN_1724407
M5.14	ILMN_1806733
M5.14	ILMN_1809850
M5.14	ILMN_1739683
M5.14	ILMN_1655702
M5.14	ILMN_1748694
M5.14	ILMN_1673113
M5.14	ILMN_1756118
M5.14	ILMN_1802096
M5.15	ILMN_1766736
M5.15	ILMN_1677920
M5.15	ILMN_1705183
M5.15	ILMN_1806056
M5.15	ILMN_1712522
M5.15	ILMN_1736026
M5.15	ILMN_1680424
M5.15	ILMN_1706635
M5.15	ILMN_1753347
M5.15	ILMN_1675190
M5.15	ILMN_1812433
M5.15	ILMN_1651282
M5.15	ILMN_1715169
M5.15	ILMN_1751625
M5.15	ILMN_1697499
M5.15	ILMN_1812281
M5.15	ILMN_1679357
M5.15	ILMN_1693262
M5.15	ILMN_1768469
M5.15	ILMN_1723035
M5.15	ILMN_1730867
M5.15	ILMN_1725661
M5.15	ILMN_1688580
M5.15	ILMN_1755537
M6.1	ILMN_1659763
M6.1	ILMN_1879463
M6.1	ILMN_1863939
M6.1	ILMN_1847896
M6.1	ILMN_1792073
M6.1	ILMN_1702413
M6.1	ILMN_1680387
M6.1	ILMN_1789512
M6.1	ILMN_1905116
M6.1	ILMN_1694072
M6.1	ILMN_1661689
M6.1	ILMN_1891009
M6.1	ILMN_1701264
M6.1	ILMN_1830313
M6.1	ILMN_1738395
M6.1	ILMN_1784408
M6.1	ILMN_1855412
M6.1	ILMN_1723743
M6.1	ILMN_1818825
M6.1	ILMN_1702430
M6.1	ILMN_1776214
M6.1	ILMN_1822215
M6.1	ILMN_1848570
M6.1	ILMN_1815958
M6.1	ILMN_1826501
M6.1	ILMN_1899936
M6.1	ILMN_1883445
M6.1	ILMN_1854647
M6.1	ILMN_1886323
M6.1	ILMN_1793628
M6.1	ILMN_1858478
M6.1	ILMN_1877681
M6.1	ILMN_1781311
M6.1	ILMN_1888844
M6.1	ILMN_1838804
M6.1	ILMN_1868209
M6.1	ILMN_1820761
M6.1	ILMN_1877188
M6.1	ILMN_1830394
M6.1	ILMN_1826944
M6.1	ILMN_1759676
M6.1	ILMN_1880103
M6.1	ILMN_1873536
M6.1	ILMN_1768483
M6.1	ILMN_1851207
M6.1	ILMN_1829030
M6.1	ILMN_1916658
M6.1	ILMN_1757754
M6.1	ILMN_1655755
M6.1	ILMN_1911428
M6.1	ILMN_1892087
M6.1	ILMN_1747746
M6.1	ILMN_1753713
M6.1	ILMN_1667077
M6.1	ILMN_1870621
M6.1	ILMN_1896033
M6.1	ILMN_1780502
M6.1	ILMN_1895220
M6.1	ILMN_1825469
M6.1	ILMN_1816751
M6.1	ILMN_1838320
M6.1	ILMN_1655815
M6.1	ILMN_1844837
M6.1	ILMN_1803375
M6.1	ILMN_1764443
M6.1	ILMN_1917338
M6.1	ILMN_1693479
M6.1	ILMN_1855826
M6.1	ILMN_1846953
M6.1	ILMN_1907022
M6.1	ILMN_1778318
M6.1	ILMN_1724166
M6.1	ILMN_1819134
M6.1	ILMN_1879559
M6.1	ILMN_1823243
M6.1	ILMN_1859661
M6.1	ILMN_1818364
M6.1	ILMN_1853693
M6.1	ILMN_1860198
M6.1	ILMN_1661614
M6.1	ILMN_1815308
M6.1	ILMN_1678754
M6.1	ILMN_1899777
M6.1	ILMN_1751403
M6.1	ILMN_1788604
M6.1	ILMN_1835242
M6.1	ILMN_1890082
M6.1	ILMN_1692994
M6.1	ILMN_1819255
M6.1	ILMN_1674315
M6.1	ILMN_1735353
M6.1	ILMN_1666174
M6.1	ILMN_1798551
M6.1	ILMN_1893584
M6.1	ILMN_1729645
M6.1	ILMN_1721623
M6.1	ILMN_1731175
M6.1	ILMN_1681011
M6.1	ILMN_1719254
M6.1	ILMN_1887892
M6.1	ILMN_1672105
M6.1	ILMN_1799628
M6.1	ILMN_1673863
M6.1	ILMN_1746990
M6.1	ILMN_1797656
M6.1	ILMN_1673630
M6.1	ILMN_1868857
M6.1	ILMN_1704570
M6.1	ILMN_1876664
M6.1	ILMN_1696883
M6.1	ILMN_1896304
M6.1	ILMN_1692916
M6.1	ILMN_1844798
M6.1	ILMN_1902321
M6.1	ILMN_1791820
M6.1	ILMN_1751482
M6.1	ILMN_1889066
M6.1	ILMN_1901139
M6.1	ILMN_1887630
M6.1	ILMN_1656149
M6.1	ILMN_1827636
M6.1	ILMN_1892161
M6.1	ILMN_1746731
M6.1	ILMN_1680741
M6.1	ILMN_1916939
M6.1	ILMN_1870145
M6.1	ILMN_1873518
M6.1	ILMN_1788268
M6.1	ILMN_1701642
M6.1	ILMN_1652459
M6.1	ILMN_1785165
M6.1	ILMN_1811335
M6.1	ILMN_1712067
M6.1	ILMN_1746235
M6.1	ILMN_1770693
M6.1	ILMN_1896790
M6.1	ILMN_1654637
M6.1	ILMN_1714752
M6.1	ILMN_1880731
M6.2	ILMN_1703314
M6.2	ILMN_1667086
M6.2	ILMN_1758674
M6.2	ILMN_1728360
M6.2	ILMN_1798032
M6.2	ILMN_1741780
M6.2	ILMN_1701173
M6.2	ILMN_1717154
M6.2	ILMN_1719452
M6.2	ILMN_1673323
M6.2	ILMN_1768449
M6.2	ILMN_1663921
M6.2	ILMN_1768930
M6.2	ILMN_1695420
M6.2	ILMN_1729816
M6.2	ILMN_1678308
M6.2	ILMN_1677534
M6.2	ILMN_1734782
M6.2	ILMN_1786759
M6.2	ILMN_1779813
M6.2	ILMN_1722102
M6.2	ILMN_1749410
M6.2	ILMN_1660063
M6.2	ILMN_1691599
M6.2	ILMN_1803489
M6.2	ILMN_1765446
M6.2	ILMN_1769250
M6.2	ILMN_1710159
M6.2	ILMN_1659462
M6.2	ILMN_1708660
M6.2	ILMN_1813604
M6.2	ILMN_1768480
M6.2	ILMN_1679483
M6.2	ILMN_1672504
M6.2	ILMN_1697117
M6.2	ILMN_1730294
M6.2	ILMN_1815039
M6.2	ILMN_1743655
M6.2	ILMN_1718136
M6.2	ILMN_1797933
M6.2	ILMN_1683065
M6.2	ILMN_1738681
M6.2	ILMN_1697226
M6.2	ILMN_1794967
M6.2	ILMN_1721669
M6.2	ILMN_1682299
M6.2	ILMN_1811594
M6.2	ILMN_1815115
M6.2	ILMN_1726108
M6.2	ILMN_1730391
M6.2	ILMN_1669015
M6.2	ILMN_1771620
M6.2	ILMN_1771637
M6.2	ILMN_1655377
M6.2	ILMN_1747281
M6.2	ILMN_1761531
M6.2	ILMN_1787410
M6.2	ILMN_1657283
M6.2	ILMN_1754629
M6.2	ILMN_1690392
M6.2	ILMN_1690706
M6.2	ILMN_1652207
M6.2	ILMN_1772207
M6.2	ILMN_1733615
M6.2	ILMN_1652478
M6.2	ILMN_1723177
M6.2	ILMN_1772796
M6.2	ILMN_1654861
M6.2	ILMN_1745573
M6.2	ILMN_1776038
M6.2	ILMN_1744851
M6.2	ILMN_1754990
M6.2	ILMN_1737146
M6.2	ILMN_1727332
M6.2	ILMN_1666471
M6.2	ILMN_1713290
M6.2	ILMN_1803143
M6.2	ILMN_1783226
M6.2	ILMN_1768719
M6.2	ILMN_1767969
M6.2	ILMN_1712400
M6.2	ILMN_1811997
M6.2	ILMN_1759154
M6.2	ILMN_1811754
M6.2	ILMN_1702065
M6.2	ILMN_1758605
M6.2	ILMN_1782890
M6.2	ILMN_1750300
M6.2	ILMN_1678761
M6.2	ILMN_1791149
M6.2	ILMN_1769433
M6.2	ILMN_1754400
M6.2	ILMN_1670472
M6.2	ILMN_1776682
M6.2	ILMN_1729684
M6.2	ILMN_1687495
M6.2	ILMN_1748438
M6.2	ILMN_1817255
M6.2	ILMN_1682428
M6.2	ILMN_1659523
M6.2	ILMN_1726603
M6.2	ILMN_1706765
M6.2	ILMN_1813635
M6.2	ILMN_1724907
M6.2	ILMN_1694671
M6.2	ILMN_1751378
M6.2	ILMN_1733256
M6.2	ILMN_1727458
M6.2	ILMN_1752802
M6.2	ILMN_1810100
M6.2	ILMN_1702059
M6.2	ILMN_1725183
M6.2	ILMN_1790136
M6.2	ILMN_1698404
M6.2	ILMN_1691438
M6.2	ILMN_1768510
M6.2	ILMN_1738718
M6.2	ILMN_1732810
M6.2	ILMN_1729281
M6.2	ILMN_1673275
M6.2	ILMN_1715411
M6.2	ILMN_1683562
M6.2	ILMN_1764230
M6.2	ILMN_1701855
M6.2	ILMN_1717681
M6.2	ILMN_1812638
M6.2	ILMN_1798874
M6.2	ILMN_1704291
M6.2	ILMN_1772261
M6.2	ILMN_1758640
M6.2	ILMN_1791182
M6.2	ILMN_1785660
M6.2	ILMN_1745969
M6.2	ILMN_1741540
M6.2	ILMN_1731905
M6.2	ILMN_1777794
M6.2	ILMN_1737807
M6.2	ILMN_1721977
M6.2	ILMN_1728517
M6.2	ILMN_1738750
M6.2	ILMN_1673795
M6.2	ILMN_1726852
M6.2	ILMN_1654543
M6.2	ILMN_1669966
M6.2	ILMN_1689389
M6.2	ILMN_1814135
M6.2	ILMN_1735474
M6.2	ILMN_1778242
M6.2	ILMN_1733960
M6.2	ILMN_1800837
M6.2	ILMN_1751627
M6.2	ILMN_1786139
M6.2	ILMN_1730084
M6.2	ILMN_1772455
M6.2	ILMN_1806962
M6.2	ILMN_1741957
M6.2	ILMN_1797828
M6.2	ILMN_1684197
M6.3	ILMN_1654488
M6.3	ILMN_1753819
M6.3	ILMN_1793616
M6.3	ILMN_1696127
M6.3	ILMN_1689817
M6.3	ILMN_1898682
M6.3	ILMN_1695853
M6.3	ILMN_1782609
M6.3	ILMN_1796305
M6.3	ILMN_1841620
M6.3	ILMN_1653797
M6.3	ILMN_1793766
M6.3	ILMN_1808115
M6.3	ILMN_1681304
M6.3	ILMN_1740937
M6.3	ILMN_1691789
M6.3	ILMN_1759062
M6.3	ILMN_1756942
M6.3	ILMN_1760575
M6.3	ILMN_1807925
M6.3	ILMN_1706539
M6.3	ILMN_1654542
M6.3	ILMN_1770892
M6.3	ILMN_1759460
M6.3	ILMN_1682180
M6.3	ILMN_1755792
M6.3	ILMN_1736942
M6.3	ILMN_1733666
M6.3	ILMN_1841334
M6.3	ILMN_1798602
M6.3	ILMN_1783606
M6.3	ILMN_1803814
M6.3	ILMN_1713752
M6.3	ILMN_1788931
M6.3	ILMN_1763436
M6.3	ILMN_1743131
M6.3	ILMN_1661833
M6.3	ILMN_1659857
M6.3	ILMN_1687410
M6.3	ILMN_1669905
M6.3	ILMN_1794399
M6.3	ILMN_1807514
M6.3	ILMN_1746856
M6.3	ILMN_1759983
M6.3	ILMN_1665414
M6.3	ILMN_1801822
M6.3	ILMN_1746864
M6.3	ILMN_1741564
M6.3	ILMN_1701991
M6.3	ILMN_1685369
M6.3	ILMN_1810229
M6.3	ILMN_1736103
M6.3	ILMN_1695797
M6.3	ILMN_1712533
M6.3	ILMN_1665738
M6.3	ILMN_1703949
M6.3	ILMN_1717056
M6.3	ILMN_1749521
M6.3	ILMN_1807379
M6.3	ILMN_1737426
M6.3	ILMN_1700507
M6.3	ILMN_1736068
M6.3	ILMN_1674421
M6.3	ILMN_1757856
M6.3	ILMN_1794187
M6.3	ILMN_1687484
M6.3	ILMN_1692826
M6.3	ILMN_1664738
M6.3	ILMN_1806809
M6.3	ILMN_1681984
M6.3	ILMN_1790111
M6.3	ILMN_1700584
M6.3	ILMN_1654583
M6.3	ILMN_1665049
M6.3	ILMN_1750864
M6.3	ILMN_1744822
M6.3	ILMN_1859863
M6.3	ILMN_1796738
M6.3	ILMN_1661636
M6.3	ILMN_1745620
M6.3	ILMN_1705907
M6.3	ILMN_1785158
M6.3	ILMN_1801156
M6.3	ILMN_1801121
M6.3	ILMN_1697864
M6.3	ILMN_1774617
M6.3	ILMN_1761731
M6.3	ILMN_1810488
M6.3	ILMN_1743281
M6.3	ILMN_1744665
M6.3	ILMN_1698517
M6.3	ILMN_1696704
M6.3	ILMN_1691143
M6.3	ILMN_1676626
M6.3	ILMN_1786229
M6.3	ILMN_1791478
M6.3	ILMN_1756086
M6.3	ILMN_1765825
M6.3	ILMN_1679727
M6.4	ILMN_1789999
M6.4	ILMN_1789243
M6.4	ILMN_1673185
M6.4	ILMN_1743829
M6.4	ILMN_1704253
M6.4	ILMN_1699431
M6.4	ILMN_1745655
M6.4	ILMN_1660844
M6.4	ILMN_1691291
M6.4	ILMN_1737344
M6.4	ILMN_1725642
M6.4	ILMN_1724438
M6.4	ILMN_1770412
M6.4	ILMN_1797342
M6.4	ILMN_1812769
M6.4	ILMN_1703743
M6.4	ILMN_1665423
M6.4	ILMN_1762766
M6.4	ILMN_1708143
M6.4	ILMN_1675130
M6.4	ILMN_1686411
M6.4	ILMN_1738384
M6.4	ILMN_1814871
M6.4	ILMN_1756590
M6.4	ILMN_1808333
M6.4	ILMN_1797530
M6.4	ILMN_1803816
M6.4	ILMN_1762103
M6.4	ILMN_1775074
M6.4	ILMN_1701262
M6.4	ILMN_1656899
M6.4	ILMN_1719064
M6.4	ILMN_1708414
M6.4	ILMN_1695983
M6.4	ILMN_1799890
M6.4	ILMN_1747935
M6.4	ILMN_1731354
M6.4	ILMN_1666192
M6.4	ILMN_1785528
M6.4	ILMN_1664175
M6.4	ILMN_1699703
M6.4	ILMN_1736568
M6.4	ILMN_1781047
M6.4	ILMN_1707627
M6.4	ILMN_1693259
M6.4	ILMN_1808634
M6.4	ILMN_1847308
M6.4	ILMN_1778381
M6.4	ILMN_1761844
M6.4	ILMN_1687743
M6.4	ILMN_1772798
M6.4	ILMN_1768486
M6.4	ILMN_1661290
M6.4	ILMN_1722276
M6.4	ILMN_1750256
M6.4	ILMN_1670134
M6.4	ILMN_1661664
M6.4	ILMN_1700044
M6.4	ILMN_1712019
M6.4	ILMN_1691181
M6.4	ILMN_1721575
M6.4	ILMN_1777584
M6.4	ILMN_1790953
M6.4	ILMN_1654939
M6.4	ILMN_1669206
M6.4	ILMN_1671326
M6.4	ILMN_1802337
M6.4	ILMN_1738819
M6.4	ILMN_1697670
M6.4	ILMN_1689327
M6.4	ILMN_1658160
M6.4	ILMN_1786396
M6.4	ILMN_1682264
M6.4	ILMN_1738326
M6.4	ILMN_1739199
M6.4	ILMN_1796497
M6.4	ILMN_1733377
M6.4	ILMN_1694556
M6.4	ILMN_1685237
M6.4	ILMN_1721735
M6.4	ILMN_1776052
M6.4	ILMN_1687092
M6.4	ILMN_1799725
M6.4	ILMN_1704954
M6.4	ILMN_1706571
M6.4	ILMN_1737236
M6.4	ILMN_1750718
M6.4	ILMN_1777337
M6.4	ILMN_1734317
M6.4	ILMN_1656066
M6.4	ILMN_1789176
M6.4	ILMN_1659874
M6.4	ILMN_1770733
M6.4	ILMN_1658759
M6.4	ILMN_1676600
M6.4	ILMN_1786211
M6.4	ILMN_1810474
M6.4	ILMN_1677829
M6.4	ILMN_1731442
M6.4	ILMN_1804528
M6.4	ILMN_1730999
M6.4	ILMN_1714599
M6.5	ILMN_1892702
M6.5	ILMN_1652024
M6.5	ILMN_1783023
M6.5	ILMN_1669931
M6.5	ILMN_1780487
M6.5	ILMN_1700518
M6.5	ILMN_1797813
M6.5	ILMN_1761808
M6.5	ILMN_1684591
M6.5	ILMN_1722873
M6.5	ILMN_1696027
M6.5	ILMN_1760360
M6.5	ILMN_1718815
M6.5	ILMN_1750314
M6.5	ILMN_1666384
M6.5	ILMN_1748908
M6.5	ILMN_1713163
M6.5	ILMN_1718629
M6.5	ILMN_1696420
M6.5	ILMN_1737462
M6.5	ILMN_1675695
M6.5	ILMN_1663727
M6.5	ILMN_1742541
M6.5	ILMN_1690136
M6.5	ILMN_1725312
M6.5	ILMN_1754279
M6.5	ILMN_1764891
M6.5	ILMN_1676905
M6.5	ILMN_1742224
M6.5	ILMN_1791702
M6.5	ILMN_1681675
M6.5	ILMN_1700346
M6.5	ILMN_1708805
M6.5	ILMN_1741477
M6.5	ILMN_1760667
M6.5	ILMN_1859946
M6.5	ILMN_1750409
M6.5	ILMN_1670875
M6.5	ILMN_1718297
M6.5	ILMN_1664466
M6.5	ILMN_1761922
M6.5	ILMN_1862521
M6.5	ILMN_1750075
M6.5	ILMN_1803953
M6.5	ILMN_1791656
M6.5	ILMN_1670079
M6.5	ILMN_1662383
M6.5	ILMN_1696975
M6.5	ILMN_1805344
M6.5	ILMN_1652407
M6.5	ILMN_1693401
M6.5	ILMN_1670097
M6.5	ILMN_1807234
M6.5	ILMN_1701711
M6.5	ILMN_1681628
M6.5	ILMN_1792837
M6.5	ILMN_1727041
M6.5	ILMN_1761069
M6.5	ILMN_1760954
M6.5	ILMN_1799487
M6.5	ILMN_1809566
M6.5	ILMN_1680867
M6.5	ILMN_1665717
M6.5	ILMN_1752631
M6.5	ILMN_1682736
M6.5	ILMN_1735402
M6.5	ILMN_1676159
M6.5	ILMN_1795341
M6.5	ILMN_1695545
M6.5	ILMN_1807611
M6.5	ILMN_1672287
M6.5	ILMN_1665945
M6.5	ILMN_1765409
M6.5	ILMN_1665655
M6.5	ILMN_1765060
M6.5	ILMN_1732300
M6.5	ILMN_1762224
M6.5	ILMN_1767747
M6.5	ILMN_1652521
M6.5	ILMN_1863185
M6.5	ILMN_1726667
M6.5	ILMN_1808863
M6.5	ILMN_1654194
M6.5	ILMN_1665164
M6.5	ILMN_1746696
M6.5	ILMN_1799299
M6.5	ILMN_1721729
M6.5	ILMN_1788468
M6.5	ILMN_1758941
M6.5	ILMN_1770172
M6.5	ILMN_1718718
M6.5	ILMN_1790962
M6.5	ILMN_1774584
M6.5	ILMN_1657188
M6.5	ILMN_1745415
M6.6	ILMN_1697268
M6.6	ILMN_1693394
M6.6	ILMN_1737157
M6.6	ILMN_1657810
M6.6	ILMN_1692023
M6.6	ILMN_1769876
M6.6	ILMN_1714546
M6.6	ILMN_1714165
M6.6	ILMN_1803194
M6.6	ILMN_1668063
M6.6	ILMN_1764788
M6.6	ILMN_1699960
M6.6	ILMN_1680085
M6.6	ILMN_1692338
M6.6	ILMN_1754489
M6.6	ILMN_1668910
M6.6	ILMN_1815707
M6.6	ILMN_1768771
M6.6	ILMN_1785252
M6.6	ILMN_1696974
M6.6	ILMN_1772981
M6.6	ILMN_1721344
M6.6	ILMN_1710752
M6.6	ILMN_1758658
M6.6	ILMN_1809522
M6.6	ILMN_1792521
M6.6	ILMN_1794343
M6.6	ILMN_1740015
M6.6	ILMN_1731503
M6.6	ILMN_1795963
M6.6	ILMN_1768031
M6.6	ILMN_1699570
M6.6	ILMN_1787127
M6.6	ILMN_1815056
M6.6	ILMN_1720555
M6.6	ILMN_1752993
M6.6	ILMN_1675191
M6.6	ILMN_1681679
M6.6	ILMN_1701906
M6.6	ILMN_1682846
M6.6	ILMN_1787529
M6.6	ILMN_1655821
M6.6	ILMN_1797522
M6.6	ILMN_1751086
M6.6	ILMN_1800425
M6.6	ILMN_1697717
M6.6	ILMN_1694539
M6.6	ILMN_1707308
M6.6	ILMN_1784264
M6.6	ILMN_1703316
M6.6	ILMN_1798256
M6.6	ILMN_1661755
M6.6	ILMN_1760727
M6.7	ILMN_1744647
M6.7	ILMN_1779374
M6.7	ILMN_1727495
M6.7	ILMN_1744147
M6.7	ILMN_1685140
M6.7	ILMN_1689704
M6.7	ILMN_1767837
M6.7	ILMN_1793651
M6.7	ILMN_1789508
M6.7	ILMN_1715886
M6.7	ILMN_1776337
M6.7	ILMN_1765246
M6.7	ILMN_1811261
M6.7	ILMN_1660305
M6.7	ILMN_1651399
M6.7	ILMN_1702683
M6.7	ILMN_1680129
M6.7	ILMN_1813400
M6.7	ILMN_1774930
M6.7	ILMN_1734198
M6.7	ILMN_1742229
M6.7	ILMN_1691112
M6.7	ILMN_1682774
M6.7	ILMN_1683888
M6.7	ILMN_1720442
M6.7	ILMN_1670561
M6.7	ILMN_1791093
M6.7	ILMN_1736237
M6.7	ILMN_1727348
M6.7	ILMN_1761911
M6.7	ILMN_1652989
M6.7	ILMN_1742906
M6.7	ILMN_1765520
M6.7	ILMN_1750202
M6.7	ILMN_1720440
M6.7	ILMN_1771238
M6.7	ILMN_1853631
M6.7	ILMN_1662129
M6.7	ILMN_1777745
M6.7	ILMN_1742789
M6.7	ILMN_1709882
M6.7	ILMN_1754839
M6.7	ILMN_1703718
M6.7	ILMN_1765855
M6.7	ILMN_1729051
M6.7	ILMN_1785284
M6.7	ILMN_1750108
M6.7	ILMN_1671207
M6.7	ILMN_1778836
M6.7	ILMN_1722624
M6.7	ILMN_1698406
M6.7	ILMN_1682589
M6.7	ILMN_1753440
M6.7	ILMN_1756525
M6.7	ILMN_1738736
M6.7	ILMN_1736161
M6.7	ILMN_1662848
M6.7	ILMN_1718932
M6.7	ILMN_1720889
M6.7	ILMN_1675669
M6.7	ILMN_1695842
M6.7	ILMN_1653429
M6.7	ILMN_1696870
M6.7	ILMN_1717219
M6.7	ILMN_1753500
M6.7	ILMN_1738280
M6.7	ILMN_1784281
M6.7	ILMN_1739441
M6.7	ILMN_1771333
M6.7	ILMN_1713053
M6.7	ILMN_1772540
M6.7	ILMN_1659786
M6.7	ILMN_1743783
M6.7	ILMN_1791483
M6.7	ILMN_1668139
M6.7	ILMN_1688515
M6.7	ILMN_1686553
M6.7	ILMN_1721626
M6.8	ILMN_1811650
M6.8	ILMN_1759991
M6.8	ILMN_1725079
M6.8	ILMN_1697218
M6.8	ILMN_1774661
M6.8	ILMN_1789643
M6.8	ILMN_1655022
M6.8	ILMN_1814156
M6.8	ILMN_1773865
M6.8	ILMN_1712751
M6.8	ILMN_1718537
M6.8	ILMN_1794643
M6.8	ILMN_1776375
M6.8	ILMN_1745885
M6.8	ILMN_1733757
M6.8	ILMN_1730734
M6.8	ILMN_1752947
M6.8	ILMN_1724609
M6.8	ILMN_1758918
M6.8	ILMN_1689786
M6.8	ILMN_1692072
M6.8	ILMN_1795089
M6.8	ILMN_1740319
M6.8	ILMN_1738514
M6.8	ILMN_1701466
M6.8	ILMN_1705247
M6.8	ILMN_1672191
M6.8	ILMN_1668369
M6.8	ILMN_1681252
M6.8	ILMN_1750145
M6.8	ILMN_1774074
